booking_id,booking_ts,departure_ts,lead_time_days,mode,channel,customer_id,customer_type,origin_hub,origin_country,destination_hub,destination_country,is_international,service_code,weight_kg,volume_m3,teu,ldm,chargeable_kg,booked_capacity,available_capacity,first_time_right,missing_address,missing_customs_doc,wrong_weight,missing_service_code,amendment_count,cancelled,no_show,defect_reason
BK-002025232955,2025-01-01 07:11:44,2025-01-09 12:10:19,8.21,ROAD,API,CUST-0041,HEALTHCARE,MAD,ES,DXB,AE,True,STD-EOD,8.67,0.0506,0.0,0.029,0.0,0.029,8.8589,True,False,False,False,False,0,False,False,
BK-002025267367,2025-01-01 07:12:39,2025-01-08 00:30:42,6.72,ROAD,EDI,CUST-0055,SAMPLES,FRA,DE,CPH,DK,True,STD-EOD,16.75,0.121,0.0,0.069,0.0,0.069,9.9443,True,False,False,False,False,0,False,False,
BK-002025208228,2025-01-01 07:12:45,2025-01-07 07:19:19,6.0,AIR,EDI,CUST-0007,SPARE_PARTS,MIL,IT,HAM,DE,True,STD-EOD,22.55,0.0735,0.0,0.0,22.55,22.55,13576.0411,False,False,False,False,True,0,False,False,"Service level code not mapped - defaulted, needs manual confirmation."
BK-002025360463,2025-01-01 07:13:24,2025-01-06 14:51:50,5.32,ROAD,EDI,CUST-0000,PRODUCTION,LHR,GB,MAD,ES,True,STD-EOD,27.14,0.0897,0.0,0.051,0.0,0.051,9.6366,True,False,False,False,False,0,False,False,
BK-002025382152,2025-01-01 07:13:33,2025-01-02 08:31:09,1.05,AIR,EMAIL,CUST-0069,PRODUCTION,AMS,NL,MIL,IT,True,SAME-DAY,5.13,0.0333,0.0,0.0,5.56,5.5611,16668.5216,True,False,False,False,False,1,False,False,
BK-002025135018,2025-01-01 07:13:42,2025-01-03 16:45:38,2.4,ROAD,EDI,CUST-0017,SAMPLES,MAD,ES,ORD,US,True,STD-EOD,17.63,0.0927,0.0,0.053,0.0,0.053,9.2948,True,False,False,False,False,0,False,False,
BK-002025007457,2025-01-01 07:14:01,2025-01-12 17:19:45,11.42,ROAD,PORTAL,CUST-0049,SAMPLES,LHR,GB,HKG,HK,True,ECON-48,9.13,0.0519,0.0,0.029,0.0,0.029,9.3912,True,False,False,False,False,0,False,False,
BK-002025162013,2025-01-01 07:14:13,2025-01-03 16:07:18,2.37,AIR,API,CUST-0050,SAMPLES,HAM,DE,LHR,GB,True,STD-EOD,10.86,0.035,0.0,0.0,10.86,10.86,14566.0687,True,False,False,False,False,0,False,False,
BK-002025227293,2025-01-01 07:14:48,2025-01-04 06:02:42,2.95,ROAD,EDI,CUST-0171,HEALTHCARE,MIL,IT,FRA,DE,True,HEALTH-CTRL,13.27,0.1309,0.0,0.074,0.0,0.074,11.7521,True,False,False,False,False,0,False,False,
BK-002025205974,2025-01-01 07:14:53,2025-01-04 22:08:09,3.62,ROAD,PORTAL,CUST-0057,SPARE_PARTS,AMS,NL,LHR,GB,True,EXP-09,17.7,0.0957,0.0,0.054,0.0,0.054,12.6962,True,False,False,False,False,0,False,False,
BK-002025083790,2025-01-01 07:15:08,2025-01-01 19:51:38,0.53,OCEAN,FAX_OCR,CUST-0003,SAMPLES,ORD,US,LHR,GB,True,EXP-09,29.41,0.1335,0.004,0.0,0.0,0.004,47.503,True,False,False,False,False,0,False,False,
BK-002025133503,2025-01-01 07:15:16,2025-01-11 01:53:03,9.78,ROAD,EDI,CUST-0079,SPARE_PARTS,MIL,IT,AMS,NL,True,EXP-12,5.99,0.0247,0.0,0.014,0.0,0.014,12.2143,True,False,False,False,False,0,False,False,
BK-002025299022,2025-01-01 07:18:24,2025-01-06 02:29:33,4.8,OCEAN,EDI,CUST-0118,SPARE_PARTS,HAM,DE,CPH,DK,True,ECON-48,3.6,0.0245,0.0007,0.0,0.0,0.0007,33.2149,True,False,False,False,False,0,False,False,
BK-002025189767,2025-01-01 07:18:26,2025-01-06 09:23:11,5.09,ROAD,PORTAL,CUST-0075,SPARE_PARTS,JFK,US,CDG,FR,True,ECON-48,31.57,0.2681,0.0,0.152,0.0,0.152,8.6421,True,False,False,False,False,0,False,False,
BK-002025365262,2025-01-01 07:19:48,2025-01-06 05:41:14,4.93,OCEAN,API,CUST-0179,SPARE_PARTS,CPH,DK,SIN,SG,True,SAME-DAY,5.81,0.0331,0.001,0.0,0.0,0.001,46.6616,False,True,False,True,False,1,False,False,Consignee contact name and door number missing.
BK-002025260772,2025-01-01 07:21:26,2025-01-02 18:50:49,1.48,ROAD,EDI,CUST-0030,PRODUCTION,HKG,HK,FRA,DE,True,ECON-48,4.78,0.0291,0.0,0.017,0.0,0.017,13.1738,True,False,False,False,False,0,False,False,
BK-002025201410,2025-01-01 07:22:10,2025-01-01 10:47:59,0.14,OCEAN,API,CUST-0051,HEALTHCARE,FRA,DE,ARN,SE,True,HEALTH-CTRL,52.27,0.4291,0.013,0.0,0.0,0.013,56.3128,True,False,False,False,False,0,False,False,
BK-002025111755,2025-01-01 07:22:15,2025-01-05 02:42:55,3.81,OCEAN,EDI,CUST-0021,SPARE_PARTS,CPH,DK,FRA,DE,True,ECON-48,34.93,0.1275,0.0039,0.0,0.0,0.0039,49.0527,True,False,False,False,False,0,False,False,
BK-002025202946,2025-01-01 07:22:17,2025-01-03 04:22:58,1.88,AIR,API,CUST-0004,HEALTHCARE,SIN,SG,AMS,NL,True,HEALTH-CTRL,4.63,0.0149,0.0,0.0,4.63,4.63,18243.7997,True,False,False,False,False,0,False,False,
BK-002025072193,2025-01-01 07:22:48,2025-01-08 11:33:46,7.17,AIR,EMAIL,CUST-0140,PRODUCTION,ORD,US,FRA,DE,True,EXP-09,16.23,0.0887,0.0,0.0,16.23,16.23,5371.7062,True,False,False,False,False,0,False,False,
BK-002025063382,2025-01-01 07:23:29,2025-01-11 05:50:22,9.94,ROAD,API,CUST-0152,SAMPLES,JFK,US,CPH,DK,True,HEALTH-CTRL,15.85,0.0985,0.0,0.056,0.0,0.056,8.1051,True,False,False,False,False,0,False,False,
BK-002025235794,2025-01-01 07:23:51,2025-01-08 13:41:37,7.26,OCEAN,EDI,CUST-0034,SPARE_PARTS,DXB,AE,FRA,DE,True,SAME-DAY,18.38,0.0706,0.0021,0.0,0.0,0.0021,28.4361,True,False,False,False,False,0,False,False,
BK-002025159651,2025-01-01 07:24:14,2025-01-05 22:52:49,4.64,AIR,API,CUST-0066,HEALTHCARE,MIL,IT,AMS,NL,True,HEALTH-CTRL,40.5,0.3678,0.0,0.0,61.42,61.4226,7237.6867,False,False,False,False,True,1,False,False,Healthcare cold-chain requested but no temperature service code.
BK-002025361813,2025-01-01 07:24:18,2025-01-03 08:15:45,2.04,AIR,PORTAL,CUST-0137,PRODUCTION,JFK,US,FRA,DE,True,SAME-DAY,6.72,0.0639,0.0,0.0,10.67,10.6713,8122.709,False,False,False,False,False,2,False,False,Special handling flag set without hazmat paperwork.
BK-002025320084,2025-01-01 07:24:23,2025-01-05 22:39:11,4.64,ROAD,PORTAL,CUST-0000,SPARE_PARTS,LHR,GB,DXB,AE,True,STD-EOD,21.35,0.1033,0.0,0.059,0.0,0.059,10.3087,True,False,False,False,False,0,False,False,
BK-002025295986,2025-01-01 07:26:04,2025-01-05 22:17:11,4.62,ROAD,EDI,CUST-0173,SPARE_PARTS,OSL,NO,JFK,US,True,EXP-12,7.03,0.0758,0.0,0.043,0.0,0.043,10.4214,True,False,False,False,False,0,False,False,
BK-002025254043,2025-01-01 07:26:38,2025-01-06 16:43:14,5.39,ROAD,API,CUST-0027,SAMPLES,FRA,DE,LHR,GB,True,ECON-48,6.55,0.0232,0.0,0.013,0.0,0.013,9.2381,True,False,False,False,False,0,False,False,
BK-002025342335,2025-01-01 07:27:18,2025-01-03 13:32:45,2.25,ROAD,PORTAL,CUST-0034,SPARE_PARTS,OSL,NO,HAM,DE,True,EXP-09,71.16,0.3113,0.0,0.177,0.0,0.177,11.6308,True,False,False,False,False,0,False,False,
BK-002025104197,2025-01-01 07:27:38,2025-01-03 09:27:39,2.08,OCEAN,FAX_OCR,CUST-0000,PRODUCTION,FRA,DE,HAM,DE,False,HEALTH-CTRL,3.18,0.0332,0.001,0.0,0.0,0.001,59.1806,True,False,False,False,False,0,False,False,
BK-002025185637,2025-01-01 07:28:40,2025-01-04 10:44:03,3.14,AIR,API,CUST-0015,SPARE_PARTS,JFK,US,LHR,GB,True,EXP-09,11.26,0.0512,0.0,0.0,11.26,11.26,8505.6897,True,False,False,False,False,0,False,False,
BK-002025159837,2025-01-01 07:28:44,2025-01-07 01:40:08,5.76,ROAD,EDI,CUST-0044,PRODUCTION,FRA,DE,AMS,NL,True,ECON-48,45.57,0.1459,0.0,0.083,0.0,0.083,10.1581,True,False,False,False,False,0,False,False,
BK-002025381110,2025-01-01 07:29:32,2025-01-05 11:37:25,4.17,ROAD,EDI,CUST-0011,SPARE_PARTS,MIL,IT,LHR,GB,True,HEALTH-CTRL,9.48,0.0428,0.0,0.024,0.0,0.024,11.6313,True,False,False,False,False,0,False,False,
BK-002025396695,2025-01-01 07:29:42,2025-01-07 05:25:03,5.91,AIR,EDI,CUST-0105,SPARE_PARTS,JFK,US,AMS,NL,True,EXP-09,53.0,0.6569,0.0,0.0,109.7,109.7023,7826.6008,True,False,False,False,False,0,False,False,
BK-002025203977,2025-01-01 07:29:50,2025-01-02 03:03:30,0.82,ROAD,API,CUST-0000,PRODUCTION,ARN,SE,MIL,IT,True,EXP-12,19.62,0.1179,0.0,0.067,0.0,0.067,11.5886,True,False,False,False,False,1,False,False,
BK-002025304172,2025-01-01 07:29:56,2025-01-04 12:41:00,3.22,ROAD,FAX_OCR,CUST-0036,SPARE_PARTS,LHR,GB,FRA,DE,True,ECON-48,3.0,0.0114,0.0,0.006,0.0,0.006,13.1426,False,True,False,False,False,2,False,False,Receiver address incomplete - no postal code provided by shipper.
BK-002025119331,2025-01-01 07:30:18,2025-01-04 18:21:57,3.45,ROAD,EDI,CUST-0012,PRODUCTION,CPH,DK,AMS,NL,True,EXP-12,19.69,0.1545,0.0,0.088,0.0,0.088,12.1744,True,False,False,False,False,0,False,False,
BK-002025323672,2025-01-01 07:31:32,2025-01-02 07:11:24,0.99,OCEAN,EMAIL,CUST-0019,SAMPLES,LHR,GB,AMS,NL,True,ECON-48,12.96,0.1101,0.0033,0.0,0.0,0.0033,38.1414,False,True,False,True,False,1,False,False,Receiver address incomplete - no postal code provided by shipper.
BK-002025138394,2025-01-01 07:32:11,2025-01-10 11:02:24,9.15,ROAD,EMAIL,CUST-0073,PRODUCTION,CDG,FR,MAD,ES,True,STD-EOD,69.58,0.8339,0.0,0.474,0.0,0.474,12.9212,True,False,False,False,False,1,False,False,
BK-002025123817,2025-01-01 07:32:55,2025-01-03 17:43:30,2.42,ROAD,API,CUST-0023,HEALTHCARE,FRA,DE,MAD,ES,True,HEALTH-CTRL,132.1,0.5987,0.0,0.34,0.0,0.34,10.7018,True,False,False,False,False,0,False,False,
BK-002025002920,2025-01-01 07:33:46,2025-01-09 00:53:24,7.72,OCEAN,API,CUST-0026,SPARE_PARTS,AMS,NL,CPH,DK,True,ECON-48,4.12,0.0218,0.0007,0.0,0.0,0.0007,53.3815,True,False,False,False,False,0,False,False,
BK-002025014210,2025-01-01 07:35:06,2025-01-02 02:01:46,0.77,ROAD,PORTAL,CUST-0062,SPARE_PARTS,FRA,DE,LHR,GB,True,ECON-48,9.16,0.0433,0.0,0.025,0.0,0.025,10.214,True,False,False,False,False,0,False,False,
BK-002025213024,2025-01-01 07:35:09,2025-01-05 23:18:31,4.66,ROAD,EDI,CUST-0046,HEALTHCARE,MIL,IT,CDG,FR,True,HEALTH-CTRL,7.78,0.0329,0.0,0.019,0.0,0.019,10.4923,True,False,False,False,False,0,False,False,
BK-002025336482,2025-01-01 07:35:14,2025-01-02 13:47:57,1.26,OCEAN,EDI,CUST-0009,HEALTHCARE,HAM,DE,AMS,NL,True,HEALTH-CTRL,4.72,0.0227,0.0007,0.0,0.0,0.0007,44.6629,True,False,False,False,False,0,False,True,
BK-002025188561,2025-01-01 07:36:16,2025-01-08 06:16:53,6.94,AIR,EMAIL,CUST-0006,PRODUCTION,DXB,AE,SIN,SG,True,EXP-09,5.82,0.0224,0.0,0.0,5.82,5.82,8412.9166,True,False,False,False,False,1,False,False,
BK-002025287902,2025-01-01 07:37:53,2025-01-12 04:22:56,10.86,ROAD,PORTAL,CUST-0047,SPARE_PARTS,JFK,US,LHR,GB,True,EXP-09,36.9,0.322,0.0,0.183,0.0,0.183,12.979,True,False,False,False,False,0,False,False,
BK-002025370513,2025-01-01 07:39:28,2025-01-04 19:03:19,3.47,ROAD,FAX_OCR,CUST-0158,SPARE_PARTS,AMS,NL,MIL,IT,True,STD-EOD,9.97,0.0328,0.0,0.019,0.0,0.019,13.2353,True,False,False,False,False,0,False,False,
BK-002025347620,2025-01-01 07:40:21,2025-01-07 14:43:55,6.29,AIR,EDI,CUST-0013,PRODUCTION,HKG,HK,AMS,NL,True,EXP-09,17.8,0.0572,0.0,0.0,17.8,17.8,6742.5307,True,False,False,False,False,0,False,False,
BK-002025103265,2025-01-01 07:40:35,2025-01-08 03:43:39,6.84,ROAD,EMAIL,CUST-0151,SPARE_PARTS,HKG,HK,CPH,DK,True,SAME-DAY,5.26,0.0243,0.0,0.014,0.0,0.014,9.7328,True,False,False,False,False,1,False,False,
BK-002025238652,2025-01-01 07:41:59,2025-01-09 20:55:27,8.55,AIR,EDI,CUST-0000,SPARE_PARTS,ORD,US,DXB,AE,True,SAME-DAY,5.21,0.0234,0.0,0.0,5.21,5.21,15741.1529,True,False,False,False,False,0,False,False,
BK-002025212830,2025-01-01 07:43:57,2025-01-09 07:54:57,8.01,OCEAN,API,CUST-0043,PRODUCTION,HAM,DE,CPH,DK,True,SAME-DAY,19.25,0.0704,0.0021,0.0,0.0,0.0021,51.6576,True,False,False,False,False,0,False,False,
BK-002025212503,2025-01-01 07:44:02,2025-01-02 16:47:34,1.38,ROAD,EMAIL,CUST-0034,SPARE_PARTS,FRA,DE,AMS,NL,True,EXP-09,67.48,0.3291,0.0,0.187,0.0,0.187,9.5397,False,False,True,False,False,0,False,False,Commercial invoice not attached for cross-border shipment.
BK-002025071894,2025-01-01 07:44:17,2025-01-07 08:49:19,6.05,AIR,PORTAL,CUST-0023,PRODUCTION,ARN,SE,JFK,US,True,ECON-48,3.72,0.0128,0.0,0.0,3.72,3.72,9403.1968,False,False,False,False,False,1,False,False,Duplicate booking suspected against same reference.
BK-002025338376,2025-01-01 07:44:17,2025-01-07 03:44:10,5.83,OCEAN,PORTAL,CUST-0086,SPARE_PARTS,LHR,GB,FRA,DE,True,EXP-12,26.56,0.0928,0.0028,0.0,0.0,0.0028,24.4295,True,False,False,False,False,0,False,False,
BK-002025303039,2025-01-01 07:45:08,2025-01-05 06:13:53,3.94,ROAD,API,CUST-0054,HEALTHCARE,JFK,US,LHR,GB,True,HEALTH-CTRL,1.66,0.0062,0.0,0.004,0.0,0.004,11.4722,True,False,False,False,False,0,False,False,
BK-002025094021,2025-01-01 07:45:18,2025-01-04 04:30:42,2.86,OCEAN,FAX_OCR,CUST-0025,SPARE_PARTS,AMS,NL,MIL,IT,True,ECON-48,6.18,0.0258,0.0008,0.0,0.0,0.0008,32.8732,True,False,False,False,False,1,False,False,
BK-002025276712,2025-01-01 07:45:35,2025-01-05 16:34:19,4.37,AIR,EDI,CUST-0166,SAMPLES,HKG,HK,FRA,DE,True,EXP-12,15.05,0.1207,0.0,0.0,20.16,20.1569,14880.2807,True,False,False,False,False,0,False,False,
BK-002025359120,2025-01-01 07:47:20,2025-01-06 00:20:47,4.69,AIR,API,CUST-0088,PRODUCTION,AMS,NL,MIL,IT,True,EXP-12,13.58,0.0716,0.0,0.0,13.58,13.58,19720.062,True,False,False,False,False,0,False,False,
BK-002025380860,2025-01-01 07:48:42,2025-01-09 06:33:10,7.95,ROAD,EDI,CUST-0007,SAMPLES,OSL,NO,JFK,US,True,EXP-09,5.12,0.0205,0.0,0.012,0.0,0.012,11.7791,True,False,False,False,False,0,False,False,
BK-002025258409,2025-01-01 07:48:54,2025-01-03 22:43:22,2.62,ROAD,FAX_OCR,CUST-0022,PRODUCTION,SIN,SG,FRA,DE,True,EXP-09,17.46,0.0558,0.0,0.032,0.0,0.032,12.9638,False,True,False,True,False,1,False,False,Consignee contact name and door number missing.
BK-002025167102,2025-01-01 07:49:01,2025-01-06 09:58:32,5.09,ROAD,API,CUST-0157,PRODUCTION,ARN,SE,FRA,DE,True,EXP-09,8.37,0.0323,0.0,0.018,0.0,0.018,10.2167,False,False,True,False,False,2,False,False,Commercial invoice not attached for cross-border shipment.
BK-002025177592,2025-01-01 07:50:46,2025-01-05 13:33:18,4.24,OCEAN,API,CUST-0084,PRODUCTION,HAM,DE,FRA,DE,False,EXP-09,1.51,0.0159,0.0005,0.0,0.0,0.0005,38.3243,True,False,False,False,False,0,False,False,
BK-002025062887,2025-01-01 07:51:57,2025-01-04 22:32:15,3.61,ROAD,EDI,CUST-0005,SAMPLES,FRA,DE,CPH,DK,True,EXP-12,14.85,0.0859,0.0,0.049,0.0,0.049,9.9402,True,False,False,False,False,0,False,False,
BK-002025333762,2025-01-01 07:52:07,2025-01-09 02:10:47,7.76,ROAD,PORTAL,CUST-0042,SAMPLES,SIN,SG,ORD,US,True,SAME-DAY,3.78,0.0234,0.0,0.013,0.0,0.013,13.0546,True,False,False,False,False,0,False,False,
BK-002025059917,2025-01-01 07:52:22,2025-01-04 01:01:24,2.71,AIR,EDI,CUST-0004,SPARE_PARTS,CPH,DK,AMS,NL,True,STD-EOD,12.63,0.0851,0.0,0.0,14.21,14.2117,8789.0165,True,False,False,False,False,0,False,False,
BK-002025146796,2025-01-01 07:52:27,2025-01-04 09:40:53,3.08,AIR,API,CUST-0001,SPARE_PARTS,HKG,HK,LHR,GB,True,ECON-48,82.83,0.402,0.0,0.0,82.83,82.83,17654.3916,True,False,False,False,False,0,False,False,
BK-002025031270,2025-01-01 07:52:35,2025-01-04 06:46:20,2.95,ROAD,PORTAL,CUST-0005,PRODUCTION,ORD,US,CPH,DK,True,EXP-09,14.69,0.0491,0.0,0.028,0.0,0.028,10.5253,True,False,False,False,False,0,False,False,
BK-002025354825,2025-01-01 07:53:09,2025-01-03 19:09:10,2.47,ROAD,API,CUST-0049,SPARE_PARTS,OSL,NO,MIL,IT,True,STD-EOD,26.3,0.2272,0.0,0.129,0.0,0.129,8.5578,True,False,False,False,False,0,True,False,
BK-002025070270,2025-01-01 07:53:18,2025-01-10 01:54:08,8.75,AIR,EMAIL,CUST-0003,PRODUCTION,ORD,US,OSL,NO,True,STD-EOD,6.77,0.039,0.0,0.0,6.77,6.77,5745.1987,True,False,False,False,False,1,False,False,
BK-002025207301,2025-01-01 07:53:41,2025-01-07 07:08:58,5.97,ROAD,API,CUST-0000,PRODUCTION,MAD,ES,FRA,DE,True,STD-EOD,31.41,0.1207,0.0,0.069,0.0,0.069,12.1184,True,False,False,False,False,0,False,False,
BK-002025142766,2025-01-01 07:53:54,2025-01-03 14:54:00,2.29,AIR,EDI,CUST-0055,PRODUCTION,JFK,US,MAD,ES,True,SAME-DAY,27.09,0.1177,0.0,0.0,27.09,27.09,18418.3001,True,False,False,False,False,0,False,False,
BK-002025030185,2025-01-01 07:54:14,2025-01-12 00:51:27,10.71,AIR,EDI,CUST-0218,SAMPLES,MAD,ES,FRA,DE,True,EXP-09,1.43,0.0082,0.0,0.0,1.43,1.43,5479.8998,True,False,False,False,False,0,False,False,
BK-002025309948,2025-01-01 07:56:58,2025-01-09 22:20:03,8.6,AIR,FAX_OCR,CUST-0091,HEALTHCARE,AMS,NL,CPH,DK,True,HEALTH-CTRL,16.91,0.1834,0.0,0.0,30.63,30.6278,19436.4449,True,False,False,False,False,0,False,False,
BK-002025232310,2025-01-01 07:57:17,2025-01-08 01:16:08,6.72,AIR,FAX_OCR,CUST-0012,SPARE_PARTS,JFK,US,CPH,DK,True,SAME-DAY,24.57,0.2097,0.0,0.0,35.02,35.0199,6816.5293,True,False,False,False,False,0,False,False,
BK-002025215976,2025-01-01 07:57:51,2025-01-01 16:49:42,0.37,OCEAN,FAX_OCR,CUST-0019,SAMPLES,LHR,GB,AMS,NL,True,EXP-12,6.4,0.0308,0.0009,0.0,0.0,0.0009,47.0018,False,False,False,False,True,1,True,False,"Service level code not mapped - defaulted, needs manual confirmation."
BK-002025215839,2025-01-01 07:57:57,2025-01-05 22:06:19,4.59,ROAD,EDI,CUST-0122,SAMPLES,ARN,SE,CPH,DK,True,STD-EOD,17.14,0.1648,0.0,0.094,0.0,0.094,9.7503,True,False,False,False,False,0,False,False,
BK-002025391537,2025-01-01 07:58:59,2025-01-08 17:54:39,7.41,ROAD,FAX_OCR,CUST-0016,PRODUCTION,FRA,DE,MAD,ES,True,EXP-12,22.76,0.0901,0.0,0.051,0.0,0.051,10.6037,True,False,False,False,False,0,False,False,
BK-002025085404,2025-01-01 07:59:11,2025-01-08 03:50:22,6.83,OCEAN,EMAIL,CUST-0065,SPARE_PARTS,LHR,GB,CPH,DK,True,ECON-48,11.23,0.0439,0.0013,0.0,0.0,0.0013,34.7326,True,False,False,False,False,1,False,False,
BK-002025014862,2025-01-01 07:59:35,2025-01-04 08:34:00,3.02,OCEAN,EMAIL,CUST-0155,HEALTHCARE,CDG,FR,FRA,DE,True,HEALTH-CTRL,13.91,0.0986,0.003,0.0,0.0,0.003,29.3842,True,False,False,False,False,0,False,False,
BK-002025391136,2025-01-01 07:59:39,2025-01-16 22:51:59,15.62,ROAD,EDI,CUST-0080,SPARE_PARTS,FRA,DE,CDG,FR,True,SAME-DAY,34.24,0.1577,0.0,0.09,0.0,0.09,13.5538,True,False,False,False,False,0,False,False,
BK-002025201538,2025-01-01 08:00:37,2025-01-12 05:05:20,10.88,AIR,EDI,CUST-0095,SPARE_PARTS,MAD,ES,MIL,IT,True,STD-EOD,31.69,0.1252,0.0,0.0,31.69,31.69,7370.7053,True,False,False,False,False,0,False,False,
BK-002025060130,2025-01-01 08:01:34,2025-01-08 10:15:13,7.09,AIR,EDI,CUST-0001,PRODUCTION,DXB,AE,CPH,DK,True,EXP-09,24.72,0.1775,0.0,0.0,29.64,29.6425,9905.9933,True,False,False,False,False,0,False,False,
BK-002025186423,2025-01-01 08:01:38,2025-01-04 13:02:58,3.21,ROAD,API,CUST-0001,PRODUCTION,HAM,DE,CDG,FR,True,SAME-DAY,20.81,0.1185,0.0,0.067,0.0,0.067,12.3813,True,False,False,False,False,1,False,False,
BK-002025251174,2025-01-01 08:02:24,2025-01-07 04:39:47,5.86,AIR,EDI,CUST-0034,HEALTHCARE,CPH,DK,FRA,DE,True,HEALTH-CTRL,23.35,0.1047,0.0,0.0,23.35,23.35,19017.8647,False,False,False,False,False,2,False,False,Special handling flag set without hazmat paperwork.
BK-002025345231,2025-01-01 08:02:43,2025-01-07 19:27:00,6.48,OCEAN,API,CUST-0028,SPARE_PARTS,CDG,FR,FRA,DE,True,ECON-48,12.99,0.042,0.0013,0.0,0.0,0.0013,29.1031,True,False,False,False,False,0,False,False,
BK-002025328332,2025-01-01 08:03:28,2025-01-03 13:14:15,2.22,ROAD,API,CUST-0012,SPARE_PARTS,MAD,ES,SIN,SG,True,EXP-09,18.95,0.0617,0.0,0.035,0.0,0.035,11.5257,True,False,False,False,False,0,False,False,
BK-002025045419,2025-01-01 08:03:48,2025-01-10 14:26:21,9.27,OCEAN,EDI,CUST-0176,SPARE_PARTS,FRA,DE,CDG,FR,True,SAME-DAY,8.54,0.0344,0.001,0.0,0.0,0.001,28.7098,True,False,False,False,False,1,False,False,
BK-002025161919,2025-01-01 08:04:06,2025-01-06 19:11:23,5.46,AIR,API,CUST-0076,PRODUCTION,CPH,DK,AMS,NL,True,SAME-DAY,46.57,0.1945,0.0,0.0,46.57,46.57,17931.6615,False,False,False,False,True,0,False,False,"Service level code not mapped - defaulted, needs manual confirmation."
BK-002025251021,2025-01-01 08:04:20,2025-01-03 03:17:13,1.8,AIR,API,CUST-0109,HEALTHCARE,CPH,DK,LHR,GB,True,STD-EOD,18.95,0.2114,0.0,0.0,35.3,35.3038,18954.6391,False,False,False,True,False,2,False,False,"Dimensions imply pallet, booked as parcel."
BK-002025170021,2025-01-01 08:04:25,2025-01-02 20:11:01,1.5,AIR,EMAIL,CUST-0003,SPARE_PARTS,AMS,NL,JFK,US,True,ECON-48,18.75,0.0848,0.0,0.0,18.75,18.75,19796.5827,True,False,False,False,False,0,False,False,
BK-002025367020,2025-01-01 08:05:21,2025-01-05 21:28:59,4.56,AIR,FAX_OCR,CUST-0006,SPARE_PARTS,DXB,AE,FRA,DE,True,EXP-12,5.81,0.0205,0.0,0.0,5.81,5.81,7713.111,False,False,False,False,False,1,False,False,Pickup window conflicts with carrier cut-off time.
BK-002025253760,2025-01-01 08:05:47,2025-01-05 00:05:10,3.67,ROAD,API,CUST-0150,SPARE_PARTS,HAM,DE,JFK,US,True,HEALTH-CTRL,9.0,0.0609,0.0,0.035,0.0,0.035,9.4108,False,True,True,False,False,0,False,False,HS code missing on customs declaration.
BK-002025119539,2025-01-01 08:06:33,2025-01-04 21:13:55,3.55,AIR,API,CUST-0184,SPARE_PARTS,HAM,DE,ORD,US,True,EXP-09,13.97,0.1535,0.0,0.0,25.63,25.6345,11979.2561,True,False,False,False,False,0,False,False,
BK-002025217265,2025-01-01 08:07:43,2025-01-13 05:32:52,11.89,AIR,PORTAL,CUST-0118,SAMPLES,MAD,ES,CPH,DK,True,EXP-09,6.32,0.0365,0.0,0.0,6.32,6.32,7142.3485,True,False,False,False,False,0,False,False,
BK-002025095976,2025-01-01 08:08:18,2025-01-09 20:11:15,8.5,OCEAN,API,CUST-0004,SAMPLES,LHR,GB,ARN,SE,True,EXP-09,25.33,0.258,0.0078,0.0,0.0,0.0078,35.671,True,False,False,False,False,0,False,False,
BK-002025365017,2025-01-01 08:08:50,2025-01-15 18:34:55,14.43,AIR,FAX_OCR,CUST-0001,PRODUCTION,JFK,US,FRA,DE,True,SAME-DAY,5.39,0.0173,0.0,0.0,5.39,5.39,11980.92,True,False,False,False,False,0,False,False,
BK-002025075885,2025-01-01 08:09:58,2025-01-03 16:14:00,2.34,AIR,EMAIL,CUST-0022,HEALTHCARE,SIN,SG,CDG,FR,True,HEALTH-CTRL,6.9,0.0222,0.0,0.0,6.9,6.9,11300.5423,True,False,False,False,False,0,False,False,
BK-002025305449,2025-01-01 08:10:04,2025-01-07 18:44:59,6.44,OCEAN,PORTAL,CUST-0094,HEALTHCARE,AMS,NL,FRA,DE,True,SAME-DAY,54.84,0.1808,0.0055,0.0,0.0,0.0055,22.1044,True,False,False,False,False,1,False,False,
BK-002025376484,2025-01-01 08:10:55,2025-01-01 21:05:34,0.54,ROAD,EDI,CUST-0010,HEALTHCARE,CPH,DK,FRA,DE,True,ECON-48,5.84,0.0408,0.0,0.023,0.0,0.023,8.4954,True,False,False,False,False,0,False,False,
BK-002025274367,2025-01-01 08:11:20,2025-01-04 11:29:36,3.14,ROAD,EDI,CUST-0078,SPARE_PARTS,HKG,HK,CPH,DK,True,ECON-48,8.77,0.0344,0.0,0.02,0.0,0.02,13.0497,False,False,False,False,True,4,False,False,"Service level code not mapped - defaulted, needs manual confirmation."
BK-002025330115,2025-01-01 08:12:15,2025-01-13 06:41:23,11.94,ROAD,API,CUST-0007,SPARE_PARTS,JFK,US,FRA,DE,True,EXP-09,8.44,0.0296,0.0,0.017,0.0,0.017,13.123,True,False,False,False,False,0,False,False,
BK-002025155560,2025-01-01 08:12:35,2025-01-07 07:22:56,5.97,AIR,API,CUST-0040,PRODUCTION,LHR,GB,MAD,ES,True,ECON-48,52.03,0.2142,0.0,0.0,52.03,52.03,6254.0647,True,False,False,False,False,0,False,False,
